id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_il_6m,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,issue_d
188978561717,null,21000.0,21000,21000.0,36 months,21.45%,796.04,D,D5,vice president,10+ years,MORTGAGE,140000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,117xx,NY,17.13,0.0,Jun-1993,3,30,null,14,0,22697,83.8%,28.0,w,20579.33,20579.33,733.48,733.48,420.67,312.81,0.0,0.0,0.0,Aug-2017,796.04,Sep-2017,Aug-2017,0,47,1,JOINT,154000,24.45,Not Verified,0,85,358921,0,4,1,3,9,44687,71,0,4,8392,76,27100,3,2,7,7,25637,905,95.1,0.0,0,142.0,228,14,9,1,14,null,1,null,1,6,9,6,10,13,9,13,9,14,0,0,0,1,89.3,100.0,0,0,410655,67384,18600,92250,56110,Dec-2003,3,2,20,62.2,3,21,0,0,47,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561718,null,15500.0,15500,15500.0,36 months,7.07%,479.1,A,A2,Accounting Manager,< 1 year,MORTGAGE,73000.0,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,786xx,TX,17.16,0.0,Jun-1991,0,null,null,5,0,3804,20%,25.0,w,15112.22,15112.22,463.88,463.88,387.78,76.1,0.0,0.0,0.0,Aug-2017,479.1,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,103134,0,1,0,1,20,12277,41,0,0,0,33,19000,0,6,0,1,20627,11000,0.0,0.0,0,260.0,312,46,20,3,63,null,null,null,0,0,1,2,5,12,3,10,1,5,0,0,0,0,100.0,0.0,0,0,184583,16081,11000,30000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561719,null,9000.0,9000,9000.0,36 months,13.59%,305.81,C,C2,Warehouse,2 years,MORTGAGE,26000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,761xx,TX,18.61,1.0,Feb-2003,0,22,null,11,0,10793,54.5%,17.0,w,8796.11,8796.11,288.82,288.82,203.88,84.94,0.0,0.0,0.0,Aug-2017,305.81,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,13168,1,1,0,0,161,2375,61,1,1,2041,56,19800,0,0,1,1,1197,5547,54.2,0.0,0,161.0,172,2,2,0,2,null,2,null,0,5,9,6,9,1,10,16,9,11,0,0,0,1,94.1,66.7,0,0,23710,13168,12100,3910,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561720,null,18000.0,18000,18000.0,60 months,15.05%,428.7,C,C4,Estimating Admin Support,10+ years,MORTGAGE,79119.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,441xx,OH,22.74,0.0,Jun-2000,0,null,null,8,0,17564,44.6%,18.0,w,17797.05,17797.05,391.08,391.08,202.95,188.13,0.0,0.0,0.0,Aug-2017,428.7,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,129871,2,1,0,1,14,21435,86,2,2,5289,61,39400,0,0,2,3,16234,19409,42.1,0.0,0,14.0,204,3,3,1,3,null,0,null,0,4,5,5,12,1,6,16,5,8,0,0,0,2,100.0,60.0,0,0,176802,38999,33500,25000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561721,null,20000.0,20000,20000.0,36 months,21.45%,758.14,D,D5,null,n/a,MORTGAGE,25000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,758xx,TX,7.78,0.0,Dec-2004,0,null,null,5,0,4839,74.4%,14.0,w,19599.35,19599.35,758.15,758.15,400.65,357.5,0.0,0.0,0.0,Aug-2017,817.73,Sep-2017,Jun-2017,0,null,1,JOINT,70000,13.22,Source Verified,0,78,4839,0,0,0,0,89,0,null,2,4,1329,74,6500,0,1,0,4,968,171,88.6,0.0,0,144.0,150,11,11,0,18,null,null,null,0,1,5,1,2,7,5,7,5,5,0,0,0,2,92.9,100.0,0,0,6500,4839,1500,0,23473,Jul-1995,0,1,9,84.1,0,17,0,0,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561722,null,15000.0,15000,15000.0,36 months,16.02%,527.51,C,C5,FSO,5 years,MORTGAGE,65000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,236xx,VA,18.84,1.0,Sep-2009,0,14,79,10,1,11906,89.5%,18.0,w,14672.74,14672.74,494.13,494.13,327.26,166.87,0.0,0.0,0.0,Aug-2017,527.51,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,248009,1,4,1,3,5,97058,97,0,4,2329,95,13300,3,4,1,8,27557,805,82.1,0.0,0,93.0,79,14,5,1,23,14,5,14,0,3,4,3,3,11,5,6,4,10,0,0,0,1,94.4,66.7,0,0,245222,108964,4500,89574,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561723,null,10000.0,10000,10000.0,60 months,12.62%,225.6,C,C1,Electrical Supervisor,7 years,MORTGAGE,100000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,296xx,SC,15.41,0.0,Jan-2013,3,null,null,11,0,8305,27%,21.0,w,9879.57,9879.57,208.07,208.07,120.43,87.64,0.0,0.0,0.0,Aug-2017,225.6,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,203397,3,3,2,3,7,59221,87,2,5,2576,27,31000,1,2,4,9,18490,4300,20.0,0.0,0,45.0,53,3,3,2,3,null,0,null,0,5,7,9,9,6,7,13,6,11,null,0,0,5,100.0,0.0,0,0,235410,67526,21500,67938,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561724,null,11500.0,11500,11500.0,36 months,11.99%,381.91,B,B5,Houseman Supervisor,10+ years,RENT,65000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,945xx,CA,6.06,0.0,Nov-2013,0,null,null,6,0,6286,18.1%,7.0,w,11232.99,11232.99,362.76,362.76,267.01,95.75,0.0,0.0,0.0,Aug-2017,381.91,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,16552,1,1,1,1,12,10266,85,1,3,3160,35,34800,1,0,2,4,2759,28514,18.1,0.0,0,12.0,43,6,6,0,6,null,12,null,0,4,4,5,6,1,5,6,4,6,0,0,0,2,100.0,0.0,0,0,46955,16552,34800,12155,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561725,null,11200.0,11200,11200.0,36 months,12.62%,375.33,C,C1,Cashier,10+ years,OWN,30000.0,Verified,Current,n,null,null,credit_card,Credit card refinancing,284xx,NC,15.36,0.0,May-1999,1,77,null,4,0,2329,93.2%,26.0,w,10942.46,10942.46,355.7,355.7,257.54,98.16,0.0,0.0,0.0,Aug-2017,375.33,Sep-2017,Aug-2017,0,77,1,INDIVIDUAL,null,null,null,0,0,9688,0,2,0,3,18,7359,70,0,0,599,74,2500,0,0,1,3,2422,1,99.8,0.0,0,153.0,217,49,18,0,49,77,5,77,1,1,2,1,2,22,2,4,2,3,0,0,0,0,100.0,100.0,0,0,13051,9688,600,10551,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561726,null,2000.0,2000,2000.0,36 months,10.42%,64.93,B,B3,Homestay Manager,7 years,RENT,57000.0,Source Verified,Current,n,null,null,credit_card,Credit card refinancing,170xx,PA,32.95,2.0,Jan-2005,0,21,null,16,0,30172,85.5%,30.0,w,1952.44,1952.44,62.04,62.04,47.56,14.48,0.0,0.0,0.0,Aug-2017,64.93,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,1112,50508,0,5,1,2,11,20336,57,0,2,5341,71,35300,1,1,0,4,3157,2452,91.0,0.0,0,143.0,149,14,11,3,14,null,17,null,0,8,11,8,12,11,11,16,11,16,0,0,0,1,93.3,100.0,0,0,70872,50508,27100,35572,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561727,null,5000.0,5000,5000.0,36 months,9.93%,161.18,B,B2,Manager/Supervisor,10+ years,MORTGAGE,110000.0,Not Verified,Current,n,null,null,home_improvement,Home improvement,923xx,CA,11.66,1.0,Jun-2003,3,13,null,12,0,1416,9.3%,23.0,w,4880.20,4880.2,154.28,154.28,119.8,34.48,0.0,0.0,0.0,Aug-2017,161.18,Sep-2017,Aug-2017,0,13,1,INDIVIDUAL,null,null,null,0,0,112737,2,2,1,1,10,102091,35,2,3,400,25,16500,2,0,3,4,9395,11068,7.0,0.0,0,150.0,156,2,2,1,2,13,1,13,1,4,5,4,9,4,9,18,5,11,0,0,1,3,95.5,0.0,0,0,364781,103507,11800,190281,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561728,null,20000.0,20000,20000.0,36 months,12.62%,670.23,C,C1,Used Car Buyer,2 years,MORTGAGE,75000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,398xx,GA,32.02,0.0,Apr-1998,0,null,25,8,3,5719,59%,13.0,w,19540.10,19540.1,635.17,635.17,459.9,175.27,0.0,0.0,0.0,Aug-2017,670.23,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,1423,78907,1,4,2,3,2,73188,80,1,2,3709,77,9700,2,0,1,5,9863,3704,58.4,0.0,0,128.0,226,9,2,2,9,null,2,null,0,2,3,3,3,6,4,5,3,8,0,0,0,3,100.0,0.0,0,1,134837,78907,8900,125137,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561729,null,10000.0,10000,10000.0,36 months,15.05%,346.9,C,C4,Purchasing Manager,4 years,MORTGAGE,140000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,760xx,TX,11.82,0.0,Jan-2004,1,47,null,13,0,7113,44.5%,24.0,w,9778.52,9778.52,326.0,326.0,221.48,104.52,0.0,0.0,0.0,Aug-2017,346.9,Sep-2017,Aug-2017,1,47,1,INDIVIDUAL,null,null,null,0,0,373825,7,3,1,2,3,66433,84,4,7,2847,78,16000,2,1,8,11,28756,8414,39.9,0.0,0,161.0,66,3,2,1,3,null,3,null,2,3,4,7,8,10,8,9,4,13,0,0,0,7,91.7,14.3,0,0,395161,74350,14000,78882,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561730,null,3500.0,3500,3500.0,36 months,11.99%,116.24,B,B5,Driver,2 years,RENT,31992.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,445xx,OH,17.63,0.0,Dec-2013,0,null,null,6,0,2732,43.4%,7.0,w,3418.73,3418.73,110.41,110.41,81.27,29.14,0.0,0.0,0.0,Aug-2017,116.24,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,21955,0,1,0,2,16,19223,80,1,4,2300,73,6300,3,0,0,6,3659,1067,71.2,0.0,0,16.0,42,11,11,0,13,null,13,null,0,2,3,2,2,2,5,5,3,6,0,0,0,1,100.0,0.0,0,0,30257,21955,3700,23957,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561731,null,10000.0,10000,10000.0,36 months,16.02%,351.67,C,C5,Security Guard,2 years,RENT,44500.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,770xx,TX,23.89,0.0,Apr-2012,0,48,null,27,0,4822,17.1%,31.0,w,9781.83,9781.83,329.42,329.42,218.17,111.25,0.0,0.0,0.0,Aug-2017,351.67,Sep-2017,Aug-2017,0,48,1,INDIVIDUAL,null,null,null,0,0,13109,3,2,0,1,15,8287,59,10,21,896,31,28200,5,0,14,22,486,12150,15.0,0.0,0,31.0,62,1,1,0,1,null,7,48,1,6,10,15,16,3,25,28,10,27,0,0,0,10,96.8,6.7,0,0,42335,13109,14300,14135,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561732,null,5000.0,5000,5000.0,36 months,10.91%,163.49,B,B4,Caregiver,9 years,RENT,29000.0,Source Verified,Current,n,null,null,vacation,Vacation,941xx,CA,17.09,1.0,May-1992,0,7,83,4,1,2497,49%,15.0,w,4881.97,4881.97,155.91,155.91,118.03,37.88,0.0,0.0,0.0,Aug-2017,163.49,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,8639,0,1,0,1,22,6142,22,0,2,2497,26,5100,0,0,0,3,2880,1603,60.9,0.0,0,71.0,301,20,20,0,20,null,18,null,0,1,1,1,5,2,3,13,1,4,0,0,0,0,93.3,0.0,1,0,33201,8639,4100,28101,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561733,null,11000.0,11000,11000.0,36 months,12.62%,368.63,C,C1,Actuarial Analyst,10+ years,MORTGAGE,75000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,212xx,MD,9.36,0.0,Jul-1993,0,46,28,8,1,6540,68.1%,25.0,w,10747.05,10747.05,349.35,349.35,252.95,96.4,0.0,0.0,0.0,Aug-2017,368.63,Sep-2017,Aug-2017,0,46,1,INDIVIDUAL,null,null,null,0,0,147511,1,1,1,1,8,11580,93,3,5,4068,82,9600,0,1,1,6,18439,2960,68.8,0.0,0,133.0,287,5,5,3,5,null,9,46,0,4,4,5,14,4,6,18,4,8,0,0,0,4,92.9,20.0,1,0,177100,18120,9500,12500,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561734,null,12000.0,12000,12000.0,36 months,10.91%,392.36,B,B4,MANAGER,9 years,RENT,84000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,601xx,IL,15.1,1.0,Feb-2009,0,19,110,5,2,3967,55.9%,9.0,w,11716.74,11716.74,374.18,374.18,283.26,90.92,0.0,0.0,0.0,Aug-2017,392.36,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,44375,0,2,1,1,12,40408,37,1,2,1749,42,7100,1,0,7,3,8875,3133,55.9,0.0,0,100.0,97,12,12,0,12,19,12,19,0,3,3,3,5,3,3,6,3,5,0,0,0,2,88.9,0.0,1,1,63025,44375,7100,55925,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561735,null,35000.0,35000,35000.0,36 months,5.32%,1054.02,A,A1,Financial Analyst,8 years,MORTGAGE,250000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,221xx,VA,10.65,1.0,May-1990,0,15,null,14,0,39999,48.5%,22.0,w,34101.15,34101.15,1028.16,1028.16,898.85,129.31,0.0,0.0,0.0,Aug-2017,1054.02,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,388289,0,2,0,0,34,10240,7,1,1,20457,41,82400,0,0,1,1,29868,33871,53.6,0.0,0,142.0,325,8,8,4,8,15,8,15,0,4,6,6,8,4,11,14,6,14,0,0,0,1,95.5,33.3,0,0,508035,50239,73000,59636,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561736,null,6000.0,6000,6000.0,36 months,16.02%,211.01,C,C5,Information Technology Specialist,10+ years,MORTGAGE,62000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,368xx,AL,15.93,0.0,Jul-2006,1,null,null,11,0,8657,78.7%,27.0,w,5869.09,5869.09,200.33,200.33,130.91,69.42,0.0,0.0,0.0,Aug-2017,213.68,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,146779,2,4,2,2,2,43103,89,1,2,1394,87,11000,0,15,1,6,13344,1150,61.7,0.0,0,131.0,86,4,2,2,4,null,2,null,0,2,3,3,4,16,5,9,3,11,0,0,0,3,100.0,66.7,0,0,156708,51760,3000,48708,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561737,null,22000.0,22000,22000.0,36 months,13.59%,747.54,C,C2,Project Manager,10+ years,MORTGAGE,112000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,300xx,GA,12.18,0.0,Dec-2000,1,null,25,21,1,24102,68.3%,32.0,w,21501.61,21501.61,706.02,706.02,498.39,207.63,0.0,0.0,0.0,Aug-2017,747.54,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,271466,1,1,0,1,16,7495,56,3,5,2608,65,35300,0,1,3,7,13573,2734,80.9,0.0,0,198.0,142,4,4,1,10,null,4,null,0,7,13,8,8,10,19,21,13,21,0,0,0,4,100.0,75.0,0,1,292224,31597,14300,13491,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561738,null,18000.0,18000,18000.0,60 months,12.62%,406.07,C,C1,Sales/Service Distribution Clerk,2 years,MORTGAGE,88000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,270xx,NC,21.47,0.0,Jul-2003,0,54,null,18,0,22599,52.7%,31.0,w,17783.23,17783.23,374.52,374.52,216.77,157.75,0.0,0.0,0.0,Aug-2017,406.07,Sep-2017,Aug-2017,0,54,1,INDIVIDUAL,null,null,null,0,0,281104,4,7,2,4,4,76364,98,3,7,4800,76,42900,2,0,2,13,15617,12046,41.2,0.0,0,141.0,167,4,4,2,11,null,4,59,3,4,9,5,7,14,10,14,9,18,0,0,0,5,96.6,20.0,0,0,308889,98963,20500,80114,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561739,null,3000.0,3000,3000.0,36 months,7.97%,93.97,A,A5,physician assistant,3 years,RENT,36000.0,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,916xx,CA,18.25,0.0,Oct-2010,1,null,null,10,0,6284,43.6%,10.0,w,2594.80,2594.8,436.01,436.01,405.2,30.81,0.0,0.0,0.0,Aug-2017,175.0,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,20841,1,1,0,0,32,14557,61,2,3,1277,55,14400,0,0,1,3,2084,2649,58.6,0.0,0,32.0,80,1,1,0,10,null,1,null,0,4,7,4,4,1,9,9,7,10,0,0,0,2,100.0,25.0,0,0,38216,20841,6400,23816,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561740,null,7200.0,7200,7200.0,36 months,13.59%,244.65,C,C2,Supervisor,2 years,OWN,40000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,199xx,DE,26.5,0.0,Oct-2008,0,null,null,8,0,7185,86.6%,10.0,w,7036.89,7036.89,231.06,231.06,163.11,67.95,0.0,0.0,0.0,Aug-2017,244.65,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,20838,2,2,0,1,16,13653,49,2,3,3062,58,8300,0,0,0,4,2605,1115,86.6,0.0,0,104.0,47,3,3,0,3,null,16,null,0,6,6,6,6,4,6,6,6,8,0,0,0,2,100.0,66.7,0,0,36249,20838,8300,27949,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561741,null,12000.0,12000,12000.0,36 months,10.42%,389.58,B,B3,Department manager,10+ years,RENT,42000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,781xx,TX,12.91,1.0,Apr-2000,0,23,null,11,0,15236,54.2%,16.0,w,11714.62,11714.62,372.21,372.21,285.38,86.83,0.0,0.0,0.0,Aug-2017,389.58,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,15236,0,0,0,0,81,0,null,0,0,2719,54,28100,0,0,0,0,1385,6894,56.1,0.0,0,123.0,206,64,64,0,74,null,null,null,0,5,8,6,7,3,11,13,8,11,0,0,0,0,93.8,0.0,0,0,28100,15236,15700,0,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561742,null,15000.0,15000,15000.0,60 months,13.59%,345.85,C,C2,Quality Assurance,6 years,MORTGAGE,108000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,207xx,MD,21.08,0.0,Sep-2001,1,61,null,21,0,16258,28.9%,34.0,w,14824.02,14824.02,317.54,317.54,175.97,141.56,0.0,0.0,0.0,Aug-2017,345.85,Sep-2017,Aug-2017,0,66,1,INDIVIDUAL,null,null,null,0,0,526865,2,2,1,1,6,43205,74,2,12,4787,52,56200,1,4,1,15,26343,20498,40.8,0.0,0,116.0,189,3,3,4,3,72,6,61,5,6,10,7,8,6,18,24,10,21,0,0,0,3,81.3,14.3,0,0,592800,59463,34600,58800,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561743,null,24000.0,24000,24000.0,36 months,7.07%,741.82,A,A2,Clergy,10+ years,RENT,100000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,968xx,HI,25.72,0.0,Jun-2004,0,null,null,8,0,21798,33.5%,29.0,w,23399.58,23399.58,718.25,718.25,600.42,117.83,0.0,0.0,0.0,Aug-2017,741.82,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,75848,0,4,0,3,13,54050,73,0,0,21798,54,65000,1,0,1,3,9481,43202,33.5,0.0,0,151.0,156,25,13,0,25,null,7,null,0,1,1,4,12,15,4,14,1,8,0,0,0,0,100.0,0.0,0,0,139575,75848,65000,74575,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561744,null,7000.0,7000,7000.0,36 months,19.03%,256.7,D,D3,General manager,2 years,RENT,55000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,913xx,CA,23.77,0.0,Aug-2009,1,26,null,15,0,10940,26.4%,23.0,f,6854.31,6854.31,238.2,238.2,145.69,92.51,0.0,0.0,0.0,Aug-2017,256.7,Sep-2017,Aug-2017,0,39,1,INDIVIDUAL,null,null,null,0,0,45361,3,2,2,3,5,34345,88,2,5,3667,56,41400,2,0,2,8,3489,28260,27.9,0.0,0,77.0,94,4,4,0,4,39,5,26,2,8,8,8,12,5,12,17,8,15,0,0,0,4,65.2,12.5,0,0,81215,45361,39200,39073,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561745,null,4000.0,4000,4000.0,36 months,16.02%,140.67,C,C5,Proprietor,3 years,RENT,20000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,731xx,OK,33.13,1.0,Jul-2002,1,1,118,9,1,2761,48.4%,15.0,w,3912.73,3912.73,131.77,131.77,87.27,44.5,0.0,0.0,0.0,Aug-2017,140.67,Sep-2017,Aug-2017,1,1,1,JOINT,46000,26.56,Verified,1,997,33432,1,4,0,0,32,30671,96,1,2,1271,88,5700,0,0,2,2,3715,1556,55.5,0.0,1463,179.0,160,3,3,1,23,null,3,null,2,3,4,3,5,6,5,8,4,8,1,0,1,1,86.7,0.0,1,0,37816,33432,3500,32116,12992,Feb-2004,0,0,12,38.3,3,13,0,0,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561746,null,25000.0,25000,25000.0,60 months,15.05%,595.41,C,C4,LVN,4 years,MORTGAGE,85000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,799xx,TX,18.28,0.0,Jun-2003,0,59,55,16,1,6706,26.5%,38.0,w,24718.13,24718.13,543.15,543.15,281.87,261.28,0.0,0.0,0.0,Aug-2017,595.41,Sep-2017,Aug-2017,0,59,1,INDIVIDUAL,null,null,null,0,0,50251,1,6,2,3,9,43545,78,2,7,5048,62,25300,0,4,0,10,3350,11794,36.2,0.0,0,141.0,168,5,5,2,5,64,16,64,1,3,3,5,9,19,10,17,3,15,0,0,0,4,85.3,0.0,1,0,80928,50251,18500,55628,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561747,null,15000.0,15000,15000.0,36 months,10.91%,490.45,B,B4,LEGAL ASSISTANT OFFICE MANAGER,8 years,RENT,61000.0,Source Verified,Current,n,null,null,credit_card,Credit card refinancing,913xx,CA,17.39,1.0,Mar-2005,0,17,null,5,0,12659,57.5%,10.0,w,14288.62,14288.62,889.99,889.99,711.38,178.61,0.0,0.0,0.0,Aug-2017,490.45,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,29403,0,1,0,0,46,16744,null,0,0,5517,58,22000,0,0,0,0,5881,4341,74.5,0.0,0,147.0,110,32,32,0,32,null,null,null,0,3,3,3,3,6,4,4,3,5,0,0,0,0,90.0,33.3,0,0,59221,29403,17000,37221,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
